phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
231-798-8003,MUSKEGON,,,,US,THE LAKES MALL,-86.2017,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MUSKEGON,MI,,5660 S HARVEY PARKWAY,43.1493,49444
989-793-3346,SAGINAW,,,,US,WEST VALLEY SHOPPING CENTER,-83.9821,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SAGINAW,MI,,3343 TITTABAWASSEE ROAD,43.4774,48604
616-977-2301,GRAND RAPIDS,,,,US,KENTWOOD TOWNE CENTRE,-85.5427,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAND RAPIDS,MI,,5118 28TH SE,42.908,49512
616-249-0660,GRANDVILLE,,,,US,RIVERTOWN CROSSINGS,-85.7548,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRANDVILLE,MI,,3660 RIVERTOWN PARKWAY,42.8803,49418
920-954-9266,APPLETON,,,,US,APPLETON,-88.4718,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",APPLETON,WI,,4350 GREENVILLE DRIVE,44.2751,54913
616-820-0118,HOLLAND,,,,US,RILEY CENTER,-86.0915,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HOLLAND,MI,,3530 W. SHORE DRIVE,42.8323,49424
920-252-8271,OSHKOSH,,,,US,OSHKOSH,-88.5826,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OSHKOSH,WI,,1015 NORTH WASHBURN STREET,44.0326,54904
262-377-6349,GRAFTON,,,,US,GRAFTON COMMONS,-87.9245,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAFTON,WI,,1020 PORT WASHINGTON ROAD,43.3225,53024
320-227-6366,WAITE PARK,,,,US,MARKETPLACE SHOPPING CENTER,-94.214595,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WAITE PARK,MN,,40 2ND STREET S,45.548382,56387
763-323-8611,COON RAPIDS,,,,US,RIVERDALE VILLAGE,-93.3488,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COON RAPIDS,MN,,12661 RIVERDALE BLVD.,45.2016,55448
763-315-5377,MAPLE GROVE,,,,US,FOUNTAINS OF ARBOR LAKES,-93.4249,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MAPLE GROVE,MN,,11361 FOUNTAINS DRIVE,45.0901,55369
218-727-2078,DULUTH,,,,US,MILLER HILL MALL,-92.158382,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DULUTH,MN,,1600 MILLER TRUNK HIGHWAY,46.803644,55811
952-525-0200,MINNETONKA,,,,US,WEST RIDGE MARKET,-93.4239,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MINNETONKA,MN,,11260 WAYZATA BLVD,44.9736,55305
651-633-7242,ROSEVILLE,,,,US,CROSSROADS MALL,-93.169,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ROSEVILLE,MN,,1645 COUNTY ROAD B2 W,45.0163,55113
612-869-0200,RICHFIELD,,,,US,RICHFIELD,-93.3013,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RICHFIELD,MN,,1700 W 78TH STREET,44.8633,55423
651-731-0200,WOODBURY,,,,US,TAMARACK VILLAGE,-92.9407,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WOODBURY,MN,,8292 TAMARACK VILLAGE,44.942,55125
952-898-0743,BURNSVILLE,,,,US,BURNSVILLE CENTER,-93.289,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURNSVILLE,MN,,"901 COUNTY ROAD 42 WEST, B-200",44.7449,55306
608-406-3684,LA CROSSE,,,,US,VALLEY VIEW MALL,-91.1925,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LA CROSSE,WI,,4400 WI-16,43.872,54650
601-853-4373,MADISON,,,,US,MADISON GRANDVIEW,-90.1374,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MADISON,MS,,175 GRANDVIEW BLVD.,32.4642,39110
601-992-2341,FLOWOOD,,,,US,MARKET STREET AT FLOWOOD,-90.0683,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FLOWOOD,MS,,720 MACKENZIE LANE,32.3371,39232
662-570-1025,COLUMBUS,,,,US,UNIVERSITY MALL,-88.437977144003,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLUMBUS,MS,,2041 US 45,33.524686566234,39705
601-264-6648,HATTIESBURG,,,,US,TURTLE CREEK MALL,-89.3757,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HATTIESBURG,MS,,1000 TURTLE CREEK ROAD,31.3229,39402
662-281-5814,OXFORD,,,,US,OXFORD GALLERIA II,-89.569,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OXFORD,MS,,300 MERCHANTS DRIVE,34.363,38655
662-844-5799,TUPELO,,,,US,THE MALL AT BARNES CROSSING,-88.7011,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TUPELO,MS,,1001 BARNES CROSSING ROAD,34.3095,38804
205-535-3006,TUSCALOOSA,,,,US,SHOPPES AT LEGACY PARK,-87.527396,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TUSCALOOSA,AL,,"1320 MCFARLAND BLVD E, BLDG 400, SUITE 410",33.198974,35404
318-410-1156,MONROE,,,,US,PECANLAND MALL,-92.0606,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MONROE,LA,,"4700 MILLHAVEN ROAD, SUITE 1566",32.498,71203
901-737-2216,MEMPHIS,,,,US,CENTENNIAL COMMONS,-89.8045,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MEMPHIS,TN,,766 POLO GROUNDS BLVD,35.052,38125
228-392-1607,D'IBERVILLE,,,,US,THE PROMENADE,-88.9015,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",D'IBERVILLE,MS,,3893 PROMENADE PARKWAY,30.4535,39540
573-302-7470,OSAGE BEACH,,,,US,LAKEVIEW POINTE,-92.6312498248565,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OSAGE BEACH,MO,,4635 OSAGE BEACH PARKWAY,38.1450581462531,65065
573-556-5602,JEFFERSON CITY,,,,US,STONERIDGE VILLAGE,-92.2219,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",JEFFERSON CITY,MO,,739 STONERIDGE PARKWAY,38.5793,65109
573-447-1001,COLUMBIA,,,,US,STADIUM SHOPPES,-92.3746,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLUMBIA,MO,,227 N. STADIUM,38.9607,65203
636-266-3006,WASHINGTON,,,,US,PHOENIX CENTER II,-90.980166,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WASHINGTON,MO,,3162 PHOENIX CENTER DRIVE,38.534383,63090
636-445-3081,WENTZVILLE,,,,US,WENTZVILLE CROSSING,-90.8747,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WENTZVILLE,MO,,1866 WENTZVILLE PARKWAY,38.8177,63385
636-536-3718,CHESTERFIELD,,,,US,CHESTERFIELD COMMONS,-90.5879,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHESTERFIELD,MO,,64 THF BLVD.,38.6663,63005
636-278-5050,ST. PETERS,,,,US,MID RIVERS MALL,-90.6147,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ST. PETERS,MO,,1600 MID RIVERS MALL,38.7964,63376
417-295-3033,LEES SUMMIT,,,,US,SUMMIT FAIR,-94.402192,,LEES SUMMIT,MO,,840 NW BLUE PARKWAY,38.928187,64086
314-649-1400,DES PERES,,,,US,WEST COUNTY CENTER,-90.4469,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DES PERES,MO,,200 WEST COUNTY CENTER,38.5999,63131
816-525-3006,LEE'S SUMMIT,,,,US,SUMMIT WOODS CROSSING,-94.4074,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LEE'S SUMMIT,MO,,1600 NW CHIPMAN ROAD,38.9308,64081
603-224-1564,CONCORD,,,,US,PATRIOT PLACE,-71.4866,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CONCORD,NH,,295 LOUDON ROAD,43.227,03301
603-431-8036,PORTSMOUTH,,,,US,THE CROSSINGS AT FOXRUN,-70.8025,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NEWINGTON,NH,,45 GOSLING ROAD,43.0937,03801
207-828-4950,SOUTH PORTLAND,,,,US,PORTLAND,-70.3318,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PORTLAND,ME,,385 GORHAM ROAD,43.6375,04106
603-357-0861,KEENE,,,,US,MONADNOCK MARKETPLACE,-72.3028,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",KEENE,NH,,42 ASH BROOK ROAD,42.9282,03431
603-760-7369,SEABROOK,,,,US,SEABROOK TOWN CENTER,-70.866524862778,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SEABROOK,NH,,"700 LAFAYETTE ROAD, SUITE 212",42.8925474529976,03874
603-824-3152,SALEM,,,,US,THE MALL AT ROCKINGHAM PARK,-71.23166,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SALEM,NH,,77 ROCKINGHAM BLVD.,42.769618,03079
603-888-3579,NASHUA,,,,US,PHEASANT LANE MALL,-71.4385,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NASHUA,NH,,310 DANIEL WEBSTER HIGHWAY,42.7019,03060
802-773-2710,RUTLAND,,,,US,GREEN MOUNTAIN PLAZA,-72.9706,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RUTLAND,VT,,320 US ROUTE 7 SOUTH,43.5852,05701
978-537-4081,LEOMINSTER,,,,US,ORCHARD HILL PARK,-71.7147,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LEOMINSTER,MA,,56 ORCHARD HILL PARK DRIVE,42.5254,01453
207-721-3074,TOPSHAM,,,,US,TOPSHAM FAIR MALL,-69.9846,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TOPSHAM,ME,,131 TOPSHAM FAIR MALL ROAD,43.9325,04086
208-238-6002,POCATELLO,,,,US,POCATELLO SQUARE,-112.459,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",POCATELLO,ID,,1844 HURLEY DRIVE,42.9083,83202
307-265-4266,CASPER,,,,US,EASTRIDGE MALL,-106.264273,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CASPER,WY,,601 SE WYOMING BLVD,42.845408,82609
509-891-0977,SPOKANE VALLEY,,,,US,SPOKANE VALLEY MALL,-117.212,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SPOKANE VALLEY,WA,,14014 EAST INDIANA AVENUE,47.674,99216
208-944-3105,TWIN FALLS,,,,US,CANYON PARK WEST,-114.458756,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TWIN FALLS,ID,,1939 FILLMORE STREET,42.597078,83301
208-999-3475,BOISE,,,,US,WESTPARK TOWNE PLAZA,-116.283346,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BOISE,ID,,131 N MILWAUKEE STREET,43.606207,83704
208-884-2026,MERIDIAN,,,,US,CENTRE POINT MARKETPLACE,-116.358,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MERIDIAN,ID,,3415 N EAGLE ROAD,43.6361,83646
208-546-3433,NAMPA,,,,US,TREASURE VALLEY CROSSING,-116.598,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NAMPA,ID,,16905 N MARKETPLACE BLVD,43.6146,83687
701-989-7908,BISMARCK,,,,US,HAY CREEK SHOPS,-100.767523,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 12:00pm - 7:00pm",BISMARCK,ND,,1451 EAST LASALLE DRIVE,46.860148,58503
801-444-6656,LAYTON,,,,US,LAYTON HILLS MALL,-111.978,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAYTON,UT,,1201 N HILL FIELD ROAD #1024,41.0776,84041
801-566-2920,MIDVALE,,,,US,FAMILY CENTER AT FORT UNION,-111.862,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MIDVALE,UT,,7170 S 1000 E,40.621,84047
308-392-3226,GRAND ISLAND,,,,US,NORTHWEST COMMONS,-98.381574,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAND ISLAND,NE,,"2250 N WEBB ROAD, SUITE 200",40.943745,68803
402-330-1184,OMAHA,,,,US,OAKVIEW PLAZA SOUTH,-96.1297,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,3125 OAKVIEW DRIVE,41.2279,68144
402-951-4400,OMAHA,,,,US,WESTROADS MALL,-96.0678,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,9901 NICHOLAS STREET,41.2675,68114
402-592-1642,PAPILLION,,,,US,SHADOW LAKE TOWNE CENTER,-96.0267,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PAPILLION,NE,,7403 TOWN CENTER PARKWAY,41.1331,68046
605-362-6550,SIOUX FALLS,,,,US,EMPIRE MALL,-96.774622,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SIOUX FALLS,SD,,1080 W EMPIRE MALL,43.51076,57106
712-435-3142,COUNCIL BLUFFS,,,,US,METRO CROSSING,-95.8384,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COUNCIL BLUFFS,IA,,3816 METRO DRIVE,41.2193,51501
785-827-3540,SALINA,,,,US,MIDSTATE PLAZA,-97.615742,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SALINA,KS,,2450 9TH STREET,38.797507,67401
785-539-7800,MANHATTAN,,,,US,MANHATTAN MARKETPLACE,-96.5605,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MANHATTAN,KS,,401 3RD PLACE,39.1851,66502
620-805-3442,GARDEN CITY,,,,US,SCHULMAN CROSSING,-100.83428059965,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GARDEN CITY,KS,,1540 LAREU STREET,37.978809372345,67846
785-271-5398,TOPEKA,,,,US,HOME DEPOT EXTENSION,-95.759,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TOPEKA,KS,,5900 SW HUNTOON STREET,39.0459,66604
609-747-0400,BURLINGTON TWP,,,,US,TOWNE CROSSING SHOPPING CENTER,-74.8233,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURLINGTON,NJ,,"2703 RT. 541, SUITE 4",40.0369,08016
215-946-8750,FAIRLESS HILLS,,,,US,COURT AT OXFORD VALLEY,-74.8697,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OXFORD VALLEY,PA,,150 COMMERCE BLVD.,40.1807,19030
609-419-1661,PRINCETON,,,,US,NASSAU PARK PAVILION,-74.6796,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PRINCETON,NJ,,530 NASSAU PARK BLVD,40.3059,08540
215-637-3230,PHILADELPHIA,,,,US,LIBERTY PLAZA,-74.9675,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FRANKLIN MILLS,PA,,20 FRANKLIN MILLS BLVD.,40.0855,19154
856-802-1225,MT LAUREL,,,,US,EAST GATE SQUARE,-74.9594,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MOORESTOWN,NJ,,1300 NIXON DRIVE,39.9397,08054
732-358-1400,FREEHOLD,,,,US,FREEHOLD RACEWAY MALL,-74.2966,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FREEHOLD,NJ,,650 TROTTER'S WAY,40.252,07728
215-657-8977,WILLOW GROVE,,,,US,PLAZA AT WILLOW GROVE,-75.1207,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WILLOW GROVE,PA,,2510 MORELAND RD,40.1423,19090
856-317-8394,CHERRY HILL,,,,US,MARKET PLACE AT GARDEN STATE PARK,-75.0366,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHERRY HILL,NJ,,2130 ROUTE 70 WEST,39.9234,08002
732-651-3284,EAST BRUNSWICK,,,,US,EAST BRUNSWICK,-74.4021,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",EAST BRUNSWICK,NJ,,325 STATE ROUTE 18,40.4555,08816
732-477-4844,BRICK,,,,US,BRICK 70 PLAZA,-74.1549,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BRICK,NJ,,487 ROUTE 70,40.055,08723
315-798-9626,NEW HARTFORD,,,,US,SANGERTOWN SQUARE,-75.314,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NEW HARTFORD,NY,,ROUTE 5 AND 5A,43.0823,13413
315-802-0005,DEWITT,,,,US,ERIE CANAL CENTRE,-76.066123,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DEWITT,NY,,3469 ERIE BLVD. EAST - SPACE 1,43.04443,13214
315-471-7770,SYRACUSE,,,,US,DESTINY USA,-76.1721,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SYRACUSE,NY,,10311 DESTINY USA DRIVE,43.067,13204
315-652-7674,CLAY,,,,US,GREAT NORTHERN MALL,-76.2274,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLAY,NY,,4081 STATE HIGHWAY 31,43.1885,13041
607-432-0203,ONEONTA,,,,US,SOUTHSIDE MALL,-75.0466,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ONEONTA,NY,,"5006 STATE HIGHWAY 23, SUITE 1C",42.4469,13820
315-258-3750,AUBURN,,,,US,FINGERLAKES CROSSING,-76.6088,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AUBURN,NY,,1620 CLARK STREET ROAD,42.9248,13021
607-257-5077,ITHACA,,,,US,PYRAMID MALL,-76.4898,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ITHACA,NY,,40 CATHERWOOD ROAD,42.4821,14850
607-724-4361,BINGHAMTON,,,,US,BINGHAMTON,-75.89,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BINGHAMTON,NY,,347 COURT ST.,42.1048,13904
607-797-5220,VESTAL,,,,US,TOWN SQUARE MALL,-76.0087,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",VESTAL,NY,,2433 VESTAL PKWY EAST,42.0983,13850
315-786-8681,WATERTOWN,,,,US,SALMON RUN MALL,-75.9531,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WATERTOWN,NY,,21143 SALMON RUN LOOP WEST,43.9793,13601
775-636-7838,RENO,,,,US,MEADOWOOD MALL,-119.783,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RENO,NV,,5354 MEADOWOOD MALL CIRCLE,39.473,89502
435-673-4261,ST. GEORGE,,,,US,RED ROCKS COMMONS,-113.553,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ST. GEORGE,UT,,"15 SOUTH RIVER RD, SUITE 240",37.1074,84790
702-479-1266,LAS VEGAS,,,,US,FASHION SHOW MALL,-115.17,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAS VEGAS,NV,,"3200 LAS VEGAS BLVD, SUITE D700",36.127,89109
559-322-4628,CLOVIS,,,,US,CLOVIS SHOPPING CENTRE,-119.694,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLOVIS,CA,,1225 HERNDON AVENUE,36.8396,93612
559-367-0252,FRESNO,,,,US,BLACKSTONE,-119.786508,,FRESNO,CA,,7572 NORTH BLACKSTONE AVENUE,36.846684,93720
702-855-5000,HENDERSON,,,,US,GALLERIA AT SUNSET,-115.041,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HENDERSON,NV,,1308 WEST SUNSET ROAD,36.0679,89014
916-358-7111,FOLSOM,,,,US,WILLOW CREEK SHOPPING CENTER,-121.156031,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FOLSOM,CA,,1003 E. BIDWELL STREET,38.669062,95630
559-271-2701,FRESNO,,,,US,ARBOR FAIRE,-119.853,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FRESNO,CA,,3380 WEST SHAW AVENUE,36.81,93711
208-944-3105,TWIN FALLS,,,,US,CANYON PARK WEST,-114.458756,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TWIN FALLS,ID,,1939 FILLMORE STREET,42.597078,83301
