store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
"Toys""R""Us - Lafayette",7026,5700 Johnston St.,,Lafayette,LA,70506,United States,(337) 988-2228,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Towson",B6559,1238 Putty Hill Ave.,,Towson,MD,21204,United States,(410) 372-5000,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Rochester",6050,808 Apache Lane,,Rochester,MN,55902,United States,(507) 286-9291,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Towson",6559,1238 Putty Hill Ave.,,Towson,MD,21204,United States,(410) 372-5000,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Baton Rouge",7017,10780 North Mall Dr,,"Baton,Rouge",LA,70809,United States,(225) 296-0126,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - TANGER MEMPHIS",7093,5205 Airways Blvd,,Southaven,MS,38671,United States,(662) 253-6188,,,"Mon-Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Slidell",7044,137 Northshore Blvd.,,Slidell,LA,70459,United States,(985) 639-9997,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Rochester",B6050,808 Apache Lane,,Rochester,MN,55902,United States,(507) 286-9291,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Olathe",9564,14680 S. Flaming Rd.,,Olathe,KS,66061,United States,(913) 390-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Salisbury",B8385,500 East Naylor Mill Rd,,Salisbury,MD,21804,United States,(443) 260-2388,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Kansas City",9583,8640 North Madison Ave,,"Kansas,City",MO,64155,United States,(816) 420-8808,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Salisbury",8385,500 East Naylor Mill Rd,,Salisbury,MD,21804,United States,(443) 260-2388,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Wichita",9514,8011 E. Kellogg Ave,,Wichita,KS,67207,United States,(316) 684-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Annapolis",B8336,2115 West St.,,Annapolis,MD,21401,United States,(410) 573-0440,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Kansas City",9520,8330 North Broadway,,"Kansas,City",MO,64118,United States,(816) 468-0808,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Overland Park",9556,8500 West 135Th Street,,"Overland,Park",KS,66223,United States,(913) 814-8921,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Independence",9502,13920 East 40 Highway,,Independence,MO,64055,United States,(816) 478-4475,,,"Mon-Thu:9:00am - 9:00pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Wichita",B9514,8011 E. Kellogg Ave,,Wichita,KS,67207,United States,(316) 684-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Hagerstown",B8345,17301 Valley Mall Road,,Hagerstown,MD,21740,United States,(301) 582-9741,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Overland Park",9503,11620 West 95Th Street,,"Overland,Park",KS,66214,United States,(913) 492-8333,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Hagerstown",8345,17301 Valley Mall Road,,Hagerstown,MD,21740,United States,(301) 582-9741,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Annapolis",8336,2115 West St.,,Annapolis,MD,21401,United States,(410) 573-0440,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Wichita",6550,4646 W. Kellogg,,Wichita,KS,67209,United States,(316) 206-2550,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Topeka",B9504,2190 Wanamaker Road,,Topeka,KS,66614,United States,(785) 272-1188,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Chesterfield",9586,220 Thf Boulevard.,,Chesterfield,MO,63005,United States,(636) 536-0910,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Saint Louis",9516,6926 South Lindbergh,,"Saint,Louis",MO,63129,United States,(314) 845-7400,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Outlet Center - Chesterfield",5757,18521 Outlet Blvd.,St. Louis Premium Outlets,Chesterfield,MO,63005,United States,(636) 778-2220,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Sunset Hills",9565,3600 Lindbergh Blvd.,,"Sunset,Hills",MO,63127,United States,(314) 909-8788,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Saint Louis",9541,4441 Lemay Ferry Road,,"Saint,Louis",MO,63129,United States,(314) 894-8055,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Frederick",8361,1308 West Patrick St,,Frederick,MD,21701,United States,(301) 694-7278,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Topeka",9504,2190 Wanamaker Road,,Topeka,KS,66614,United States,(785) 272-1188,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Hazelwood",9551,5590 Saint Louis Mills,,Hazelwood,MO,63042,United States,(314) 738-0614,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Paducah",8928,3411 James Sanders Blvd,,Paducah,KY,42001,United States,(270) 575-3336,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Clarksville",8924,951 E. Lewis and Clark Pkwy.,,Clarksville,IN,47129,United States,(812) 282-8632,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Jackson",7023,1175 E. County Line Rd.,,Jackson,MS,39211,United States,(601) 956-2720,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Lexington",9257,1965 Star Shoot Parkway,,Lexington,KY,40509,United States,(859) 263-8598,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Paducah",B8928,3411 James Sanders Blvd,,Paducah,KY,42001,United States,(270) 575-3336,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Bossier City",B7831,2918 E. Texas St.,,"Bossier,City",LA,71111,United States,(318) 746-6023,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Bossier City",7831,2918 E. Texas St.,,"Bossier,City",LA,71111,United States,(318) 746-6023,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Bowling Green",B8923,3000 Scottsville Rd,,"Bowling,Green",KY,42101,United States,(270) 843-9936,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Pearl",5748,200 Bass Pro Drive,The Outlets of Mississippi,Pearl,MS,39288,United States,(769) 237-4216,,,"Mon-Sat:10:00am - 9:00pm, Sun:12:00pm - 7:00pm",,
"Toys""R""Us Temp Express - Gonzales",7773,2410 Tanger Blvd,Tanger Gonzales Outlet,Gonzales,LA,70737,United States,(225) 644-8931,,,"Mon-Sat:9:00am - 9:00pm, Sun:11:00am - 6:00pm",,
"Babies""R""Us - South Portland",6430,200 Running Hill Road,,"South,Portland",ME,04106,United States,(207) 773-4861,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Hattiesburg",7040,4600 Hardy Street,,Hattiesburg,MS,39402,United States,(601) 264-2429,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Bowling Green",8923,3000 Scottsville Rd,,"Bowling,Green",KY,42101,United States,(270) 843-9936,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Meridian",9590,1003 Bonita Lakes Cir.,,Meridian,MS,39301,United States,(601) 581-5152,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Flowood",7707,260 Ridge Way Rd.,,Flowood,MS,39232,United States,(601) 919-8242,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Lexington",B8917,3220 Nicholsville Rd.,,Lexington,KY,40503,United States,(859) 271-6374,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - South Portland",7513,303 Maine Mall Road,,"South,Portland",ME,04106,United States,(207) 774-9430,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Lexington",8917,"3220 Nicholasville Rd,",,Lexington,KY,40503,United States,(859) 271-6374,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Bangor",7519,6 Bangor Mall Blvd.,,Bangor,ME,04401,United States,(207) 942-1005,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Madison",6563,2205 Gallatin Pike N,,Madison,TN,37115,United States,(615) 855-3773,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Franklin",8843,1735 Galleria Blvd,Suite 1003,Franklin,TN,37064,United States,(615) 771-7744,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Madison",8802,1800 Gallatin Pike North,Rivergate,Madison,TN,37115,United States,(615) 868-8953,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Johnson City",B8371,1910 N. Roan St.,,"Johnson,City",TN,37601,United States,(423) 283-4219,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Jackson",8868,2139 North Highland,,Jackson,TN,38305,United States,(731) 660-5265,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Nashville",8860,5731 Nolensville Pike,,Nashville,TN,37211,United States,(615) 781-2229,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Chattanooga",8880,2020 Gunbarrel Rd,,Chattanooga,TN,37421,United States,(423) 894-7277,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Chattanooga",8817,2200 Hamilton Place Blvd.,,Chattanooga,TN,37421,United States,(423) 892-6555,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Outlet Center - Sevierville",7058,1645 Parkway,,Sevierville,TN,37862,United States,(865) 280-6246,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 7:00pm",,
"Toys""R""Us - North Dartmouth",7534,492 State Rd.,,"North,Dartmouth",MA,02747,United States,(508) 992-6240,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Framingham",7505,1 Worcester Rd,,Framingham,MA,01701,United States,(508) 370-4445,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Dedham",B7507,302 Providence,,Dedham,MA,02026,United States,(781) 326-0112,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Bellingham",7535,217 Hartford Ave.,,Bellingham,MA,02019,United States,(508) 966-1113,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Framingham",6450,Shoppers World Plaza,,Framingham,MA,01701,United States,(508) 872-9358,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Johnson City",8371,1910 N. Roan St.,,"Johnson,City",TN,37601,United States,(423) 283-4219,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Knoxville",8810,8009 Kingston Pike,,Knoxville,TN,37919,United States,(865) 690-1632,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Knoxville",8863,9626 Kingston Pike,,Knoxville,TN,37922,United States,(865) 769-9911,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - North Dartmouth",B7534,492 State Rd.,,"North,Dartmouth",MA,02747,United States,(508) 992-6240,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Braintree",6383,450 Grossman Drive,,Braintree,MA,02184,United States,(781) 356-0475,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Express - Auburn",7504,416 Southbridge Street,,Auburn,MA,01501,United States,(508) 832-9598,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Peabody",7503,Northshore S/C (Rts 128/114),,Peabody,MA,01960,United States,(978) 532-0978,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Northborough",9008,6110 Shops Way,,Northborough,MA,01532,United States,(508) 393-2811,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Leominster",B7527,118 Commercial Rd.,,Leominster,MA,01453,United States,(978) 534-4300,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Dedham",7507,302 Providence,,Dedham,MA,02026,United States,(781) 326-0112,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Leominster",7527,118 Commercial Rd.,,Leominster,MA,01453,United States,(978) 534-4300,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Northborough",B9008,6110 Shops Way,,Northborough,MA,01532,United States,(508) 393-2811,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Millbury",6468,70 Worcester Providence,,Millbury,MA,01527,United States,(508) 865-9868,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us Express - Auburn",B7504,416 Southbridge Street,,Auburn,MA,01501,United States,(508) 832-9598,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Everett",6443,12 Mystic View Rd.,,Everett,MA,02149,United States,(617) 381-1537,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Woburn",B7506,366 Cambridge Street,,Woburn,MA,01801,United States,(781) 935-7654,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Clarksville",B8832,2821 Guthrie Highway,,Clarksville,TN,37040,United States,(931) 647-0667,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Clarksville",8832,2821 Guthrie Highway,,Clarksville,TN,37040,United States,(931) 647-0667,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Springfield",7508,1686 Boston Road,,Springfield,MA,01129,United States,(413) 543-6555,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Peabody",6384,300 Andover Street,,Peabody,MA,01960,United States,(978) 532-0400,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Saugus",7132,1201 Broadway,Square One,Saugus,MA,01906,United States,(781) 231-0219,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 6:00pm",,
"Toys""R""Us - Woburn",7506,366 Cambridge Street,,Woburn,MA,01801,United States,(781) 935-7654,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Nashville",5755,327 Opry Mills Drive,Opry Mills,Nashville,TN,37214,United States,(615) 416-6770,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 7:00pm",,
"Toys""R""Us - Murfreesboro",8872,2075 Old Fort Parkway,,Murfreesboro,TN,37129,United States,(615) 217-3306,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Springfield",B7508,1686 Boston Road,,Springfield,MA,01129,United States,(413) 543-6555,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Holyoke",6555,50 Holyoke Street,,Holyoke,MA,01040,United States,(413) 315-2000,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Murfreesboro",B8872,2075 Old Fort Parkway,,Murfreesboro,TN,37129,United States,(615) 217-3306,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Lee",7078,17 Prime Outlets Blvd.,Lee Premium Outlets,Lee,MA,01238,United States,(413) 243-9778,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Brockton",7522,105 Campenelli Industri,,Brockton,MA,02301,United States,(508) 584-8697,,,"Mon-Thu:9:00am - 9:00pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Hyannis",B7530,1070 Route 132,,Hyannis,MA,02601,United States,(508) 778-5653,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Taylor",6440,14544 Racho Road,,Taylor,MI,48180,United States,(734) 287-5982,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Traverse City",6079,2620 Crossing Circle,,"Traverse,City",MI,49684,United States,(231) 933-7043,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Hyannis",7530,1070 Route 132,,Hyannis,MA,02601,United States,(508) 778-5653,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Westland",9271,34800 Warren Road,,Westland,MI,48185,United States,(734) 421-1410,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Kingston",7520,8 Gallen Rd,,Kingston,MA,02364,United States,(781) 585-1200,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Northville",9249,20111 Haggerty Road,,Northville,MI,48167,United States,(248) 735-0365,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"TOYS ""R"" US - AUBURN HILLS",9022,Great Lakes Crossing,,"Auburn,Hills",MI,48326,United States,(248) 874-1790,,,"Mon-Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Pontiac",9273,220 North Telegraph Rd,,Pontiac,MI,48341,United States,(248) 333-1705,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Livonia",9265,29150 W. Seven Mile Rd,,Livonia,MI,48152,United States,(248) 477-3000,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Novi",9274,43460 West Oaks Drive,,Novi,MI,48377,United States,(248) 344-1300,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Southgate",9262,14333 Eureka Road,,Southgate,MI,48195,United States,(734) 285-7100,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Temp Express - Birch Run",7191,12150 Beyer Road,Prime Birch Run,"Birch,Run",MI,48415,United States,(989) 624-8050,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Orion",9280,4936 Baldwin Road,,Orion,MI,48359,United States,(248) 391-3367,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Roseville",9266,32070 Gratiot Avenue,,Roseville,MI,48066,United States,(586) 296-9800,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Roseville",9250,32233 Gratiot Ave.,,Roseville,MI,48066,United States,(586) 296-5615,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Portage",6469,5890 S. Westnedge Ave,,Portage,MI,49024,United States,(269) 382-2187,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Lansing",6543,5900 W. Saginaw Highway,,Lansing,MI,48917,United States,(517) 391-5122,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
