store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Oviedo Mall,761,1257 Oviedo Mall Blvd,,OVIEDO,FL,32765,US,(407) 977-5643,-81.2337365,28.6650952,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Winter Park,954,438 North Orlando Avenue,,Winter Park,FL,32789,US,(407) 647-3555,-81.3643112,28.6020814,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Abercorn Walk,1521,5525 Abercorn Street,,Savannah,GA,31405,US,(912) 355-0112,-81.1120348,32.0243596,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
15 W Broughton Street,1886,15 W Broughton Street,,Savannah,GA,31401,US,(912)234-7941,-81.0926094,32.0788831,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 11:00-18:00",,
Waterford Lakes Town,1518,685 North Alafaya Trail,,Orlando,FL,32828,US,(321) 235-0368,-81.2068873,28.5567636,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Tanger Outlets@Savannah,3077,200 Tanger Outlet Blvd,,Pooler,GA,31322,US,(912)450-0290,-81.2433679,32.1343987,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Mall at Millenia,1322,4200 Conroy Rd,,Orlando,FL,32839,US,(407) 363-2740,-81.4315497,28.485565,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
LOS  2907 Orlando Prime  LOS,2907,4953 INTERNATIONAL DR,,ORLANDO,FL,32819,US,(407) 345-8071,-81.4518615,28.4746752,"10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-21:00",,
Lake Buena Vista,3098,15825 Apopka Rd,,Orlando,FL,32821,US,(407) 238-4792,-81.4907757,28.3507527,"09:00-21:00, 10:00-21:00, 10:00-21:00, 09:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Orlando Prem LOS,2916,15825 Apopka Rd,,ORLANDO,FL,32821,US,(407) 238-4504,-81.4907757,28.3507527,"10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-21:00",,
LOS  2974 Hilton Head LOS,2974,1414 FORDING ISLAND RD,,BLUFFTON,SC,29910,US,(843) 837-1914,-80.8204632,32.239108,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Kercheval Place,1706,17014 Kercheval Ave,,Grosse Pointe,MI,48230,US,(313) 640-5581,-82.9161519,42.3899177,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 12:00-17:00",,
Somerset Collection,1373,2800 West Big Beaver Road,,Troy,MI,48084,US,(248) 614-0050,-83.1840415,42.5627151,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00, 12:00-18:00",,
Partridge Creek,1745,17360 Hall Road,,Clinton Township,MI,48038,US,(586) 412-1867,-82.9466661,42.6252912,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Twelve Oaks Mall,1455,27234 Novi Road,,Novi,MI,48377,US,(248) 374-8924,-83.4758446,42.4880331,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Village of Rochester,1711,376 North Adams,,Rochester Hills,MI,48309,US,(248) 375-4436,-83.1924947,42.6848218,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3009 Great Lakes Crossing,3009,4004 Baldwin Road,,Auburn Hills,MI,48326,US,(248) 335-0887,-83.3065116,42.6999821,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Briarwood Mall,1779,434 Briarwood Circle,,Ann Arbor,MI,48108,US,(734) 222-9730,-83.7444076,42.2424532,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Green Oak Village Place,1580,9710 Village Place Blvd,,Brighton,MI,48116,US,(810) 229-7234,-83.7519706,42.5062412,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2972 Howell Outlet LOS,2972,1475 N Burkhart Rd,,Howell,MI,48855,US,(517) 540-6393,-83.9991991,42.6242077,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Town Center at Levis,1406,2190 Levis Commons Blvd,,Perrysburg,OH,43551,US,(419) 873-1797,-83.6387916,41.5272436,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 12:00-17:00",,
Birch Run,2963,12240 South Beyer Rd,,Birch Run,MI,48415,US,(989) 624-4007,-83.7724483,43.2447243,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Eastwood Towne Center,985,3034 Towne Centre Blvd,,Lansing,MI,48912,US,(517) 367-0141,-84.5176492,42.7640917,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Crocker Park,1786,168 Main Street,,Westlake,OH,44145,US,(440)250-1546,-81.9519307,41.458689,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Beachcliff Market Square,1484,19360 Detroit Road,,Cleveland,OH,44116,US,(440) 356-6251,-81.8374608,41.4818914,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Southpark,1679,500 Southpark Center,,Strongsville,OH,44136,US,(440) 238-0461,-81.8203334,41.3085096,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Legacy Village,1329,24683 Cedar Road,,Lyndhurst,OH,44124,US,(216) 382-8126,-81.5011465,41.5036952,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Summit Mall,1686,3265 West Market Street,,Fairlawn,OH,44333,US,(330) 865-3689,-81.6176897,41.1341338,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
First and Main,1403,81 First Street,,Hudson,OH,44236,US,(330) 463-5605,-81.4419859,41.2414729,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  2950 Aurora Farms LOS,2950,549 S Chillicothe Rd,,Aurora,OH,44202,US,(330)995-0386,-81.3421701,41.3016325,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Westfield Belden Vlg Mall,1435,4155 Belden Village Mall,,Canton,OH,44718,US,(330) 494-3926,-81.4289273,40.8568896,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3085 Tanger Outlets @Colu,3085,400 South Wilson Road,,Sunbury,OH,43074,US,(740) 965-6961,-82.9241344,40.2599564,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
LOS  2977 Outlets at West Bran,2977,2990 Cook Road,,West Branch,MI,48661,US,(989) 343-9830,-84.2289029,44.2485744,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
The Fountains at Farah,1845,8889 Gateway West,,El Paso,TX,79925,US,(915)599-9076,-106.371798,31.7705258,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2966 El Paso LOS,2966,7051 S DESERT BLVD,,CANUTILLO,TX,79835,US,(915) 877-4400,-106.5860305,31.9134611,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Shops of Saddle Creek,1694,7615 West Farmington,,Germantown,TN,38138,US,(901) 754-1970,-89.8089353,35.0944195,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-17:30",,
LOS  3066 Tanger Outlets Memph,3066,5205 Airways Blvd.,,Southaven,MS,38671,US,(662) 349-5553,-89.9916306,34.9361057,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Carriage Crossing,1409,4610 Merchants Park Circle,,Collierville,TN,38017,US,(901) 861-0995,-89.7197958,35.0228942,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Oxford Galleria,1896,2317 Jackson Avenue,,Oxford,MS,38655,US,(662) 234-4527,-89.5639764,34.3653251,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Barnes Crossing,957,1001 Barnes Crossing Road,,Tupelo,MS,38804,US,(662) 840-0698,-88.7016646,34.3085524,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:30-18:00",,
Midtowne,1487,201 North University Ave,,Little Rock,AR,72205,US,(501) 664-0541,-92.3407172,34.7531853,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
LOS  3096 Outlets at Little Ro,3096,11201 Bass Pro Parkway,,Little Rock,AR,72210,US,(501) 407-0349,-92.4079485,34.6609511,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Pike and 5th,1769,1505 5th Avenue,,Seattle,WA,98101,US,(206) 223-4507,-122.3361351,47.610763,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Bellevue Square,1314,268 Bellevue Square,,Bellevue,WA,98004,US,(425) 646-8666,-122.2019605,47.6151634,"09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 11:00-19:00",,
Northgate Shopping,839,401 NE Northgateway Way,,Seattle,WA,98125,US,(206) 306-0395,-122.326708,47.7075171,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Alderwood Mall,1460,3000 184th Street,,Lynnwood,WA,98037,US,(425) 775-6722,-122.2723568,47.8307905,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Kent Station,1599,445 Ramsay Way,,Kent,WA,98032,US,(253) 520-7321,-122.2369244,47.3849954,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Seattle Collections,3027,1101 Outlet Collection Way,,Auburn,WA,98001,US,(253)833-7213,-122.2460898,47.2990413,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Uptown Gig Harbor,1671,4635 Point Fosdick Drive NW,,Gig Harbor,WA,98335,US,(253) 858-5638,-122.5768795,47.3004838,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  3031 North Bend Premium O,3031,521 South Fork Avenue SW,,North Bend,WA,98045,US,425-831-0519,-121.7943409,47.4904164,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
LOS  2955 Seattle LOS,2955,10600 QUIL CEDA BLVD,,TULALIP,WA,98271,US,(360)716-3500,-122.1876079,48.092714,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Capital Mall Prom,1590,2511 Fourth Avene,,Olympia,WA,98502,US,(360) 943-1878,-122.9340022,47.0436343,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
GUILDFORD TOWN CENTR,4107,10355 152 STREET,,Surrey,BC,V3R 7C1,CA,(604)588-4450,-122.8013913,49.1884237,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
METROPOLIS AT METROT,4108,4700 KINGSWAY,,Burnaby,BC,V5H 4M1,CA,(604)454-9922,-122.999238,49.2264485,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
PARK ROYAL SHOPPING,4105,2002 PARK ROYAL SOUTH,,West Vancouver,BC,V7T 2W4,CA,(604)921-4001,-123.1408958,49.3252906,"10:00-19:00, 10:00-19:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 09:30-19:00, 11:00-18:00",,
Vancouver Mall,1822,8700 N.E. Vancouver Mall Dr,,Vancouver,WA,98662,US,(360) 892-0621,-122.5837385,45.6581804,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2954 Columbia Gorge Outle,2954,450 NW 257th WAY,,TROUTDALE,OR,97060,US,(503)660-1151,-122.3898059,45.5437689,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Lloyd Center Mall,829,1021 Lloyd Center,,Portland,OR,97232,US,(503) 493-9219,-122.6545964,45.5316594,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Gresham Station,855,881 Northwest 12th Street,,Gresham,OR,97030,US,(503) 465-2944,-122.4418163,45.5062161,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Streets of Tanasbourne,1550,2090 NW Allie Way,,Hillsboro,OR,97124,US,(503) 629-0409,-122.8786593,45.5360867,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Clackamas Town Center,853,11860 SE 82nd Avenue,,Portland,OR,97266,US,503-785-1115,-122.5790511,45.4764651,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
West Village,837,3699 McKinney Avenue,,Dallas,TX,75204,US,(469) 547-5766,-96.7973428,32.8082983,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Mockingbird Station,878,5307 E Mockingbird Lane,,Dallas,TX,75206,US,(214) 821-7862,-96.7772161,32.8374989,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Northpark Center,1890,8687 N Central Expressway,,Dallas,TX,75225,US,(214) 363-3205,-96.7735125,32.8685017,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOFT 4500 Lou & Grey-Northpark,4500,8687 North Central Expressway,,Dallas,TX,75225,US,(469) 232-9691,-96.7735125,32.8685017,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Firewheel Town Center,1511,185 Cedar Sage Drive,,Garland,TX,75040,US,(972) 414-6381,-96.6131491,32.9542738,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Lincoln Square,971,326 Lincoln Square,,Arlington,TX,76011,US,(817) 274-4948,-97.098281,32.7583816,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Shops at Willow Bend,1471,6121 West Park Blvd,,Plano,TX,75093,US,(469) 366-2454,-96.8317351,33.0304543,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2943 Grapevine Mills LOS,2943,3000 GRAPEVINE MILLS PKWY,,GRAPEVINE,TX,76051,US,(972) 355-8860,-97.0372579,32.9687994,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Arlington Highlands,1616,4001 Arlington Highland Blvd,,Arlington,TX,76018,US,(817) 472-5663,-97.108723,32.6799014,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Stonebriar Centre,1743,2601 Preston Road,,Frisco,TX,75034,US,(972) 377-3663,-96.805935,33.0982299,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Southlake Town Square,1577,415 Grand Avenue East,,Southlake,TX,76092,US,(817) 442-9241,-97.1292527,32.9447664,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Watters Creek,1636,837 Market Street,,Allen,TX,75013,US,(214) 383-0466,-96.6833952,33.0889181,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3071 Allen Premium Outlet,3071,820 West Stacy Road,,Allen,TX,75013,US,(972)678-4571,-96.6606861,33.131195,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Shops at Highland Village,1623,4141 Waller Creek,,Highland Village,TX,75077,US,(972) 317-7485,-97.0861567,33.072822,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Sundance Square,1828,333 Houston St,,Fort Worth,TX,76102,US,(817) 882-8146,-97.3322141,32.7550041,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-20:00, 10:00-20:00, 12:00-17:00",,
Chapel Hill,1387,4601 West Freeway,,Fort Worth,TX,76107,US,(817) 732-2834,-97.3887258,32.731381,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Central Texas Marketplace,1525,2428 West Loop 340,,Waco,TX,76711,US,(254) 662-0148,-97.1593396,31.4986523,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Broadway Square Mall,1524,4601 South Broadway,,Tyler,TX,75703,US,(903) 939-1537,-95.3028928,32.2992813,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
16th Street Store,868,951 16th Street,,Denver,CO,80202,US,(720) 946-0107,-104.9941193,39.7470443,"08:00-20:00, 08:00-20:00, 08:00-20:00, 08:00-20:00, 08:00-20:00, 10:00-20:00, 12:00-18:00",,
Cherry Creek Mall,1386,3000 East 1st Avenue,,Denver,CO,80206,US,(720) 941-1082,-104.952671,39.7175014,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Belmar,1436,370 South Teller Street,,Lakewood,CO,80226,US,(303) 936-4969,-105.0766592,39.7097623,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  3004 COLORADO MILLS LOS,3004,14500 W. Colfax Ave.,,Lakewood,CO,80401,US,(303) 279- 1506,-105.1585621,39.7315952,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Streets of Southglenn,1850,6851 South Gaylord St,,Centennial,CO,80122,US,(303)795-4364,-104.9636524,39.5920188,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Park Meadows,1639,8423 Park Meadows Center Dr,,Lone Tree,CO,80124,US,(303) 792-0014,-104.8792229,39.5620929,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2938 Castle Rock LOS,2938,5050 Factory Shops Blvd,,Castle Rock,CO,80108,US,(303) 660-0225,-104.8721674,39.4145667,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 09:00-21:00, 11:00-18:00",,
Twenty Ninth Street,1575,1810 29th Street,,Boulder,CO,80301,US,(303) 442-0570,-105.255381,40.0187561,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Shops at Centerra,1488,5855 Sky Pond Drive,,Loveland,CO,80538,US,(970) 667-7984,-104.990635,40.4135222,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Promenade Shops at Briargate,1717,1925 Briargate Parkway,,Colorado Springs,CO,80920,US,(719) 260-8565,-104.7923205,38.9638706,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3069 Outlets at Silvertho,3069,227-M Blue River Parkway,,Silverthorne,CO,80498,US,(970)468-3559,-106.0731907,39.6286616,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00",,
Dupont Circle,969,1611 Connecticut Avenue,,Washington,DC,20009,US,(202) 299-9845,-77.0442254,38.9116848,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 09:00-21:00, 10:00-20:00, 11:00-18:00",,
Gallery Place,1434,707 Seventh Street NW,,Washington,DC,20001,US,(202( 628-1224,-77.021672,38.8990612,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Georgetown,1784,1239 Wisconsin Ave,,Washington,DC,20007,US,(202) 944-8750,-77.0625875,38.9060842,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Market at Common Claredon,894,2700 Clarendon Blvd,,Arlington,VA,22201,US,(703) 243-0282,-77.0911053,38.8876873,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Pentagon Row,882,1201 South Joyce Street,,Arlington,VA,22202,US,(703) 416-6531,-77.0627413,38.863561,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Downtown Silver Spring,1448,922 Ellsworth Drive,,Silver Spring,MD,20910,US,(301) 587-7220,-77.026361,38.9957044,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
423 King Street,1588,423 King Street Tavern Sq,,Alexandria,VA,22314,US,(703) 684-1932,-77.044482,38.80493,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Tyson's Corner,1358,7974 Tysons Corner Center,,MC LEAN,VA,22102,US,(703) 288-1513,-77.2211584,38.9170609,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
LOFT 4512 L&G Tyson's Corner C,4512,1961 Chain Bridge Road,,Mc Lean,VA,22102,US,(703) 734-8370,-77.2241045,38.915088,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
Congressional Plaza,736,1637 Rockville Pike,,Rockville,MD,20852,US,(301) 881-5901,-77.127227,39.0622304,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Springfield Mall,1884,6500 Springfield Mall,,Springfield,VA,22150,US,(703)922-5018,-77.1751964,38.7741895,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Plaza America,1303,11610 Plaza America Drive,,Reston,VA,20190,US,(703) 668-9434,-77.3478459,38.9515993,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Washingtonian Center,1479,29 Grand Corner Avenue,,Gaithersburg,MD,20878,US,(301) 921-2154,-77.2033316,39.1185654,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Fairfax Corner,1864,11924 Grand Commons Ave,,Fairfax,VA,22033,US,(571)522-6592,-77.3572652,38.8581069,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Waugh Chapel Towne Centre,1846,1417 S Main Chapel Way,,Gambrills,MD,21054,US,(410)451-4018,-76.6866528,39.0347688,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Dulles Town Center,664,21100 Dulles Town Circle,,Dulles,VA,20166,US,(703) 421-6204,-77.4236818,39.0325202,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
LOS  3007 POTOMAC MILLS LOS,3007,2700 Potomac Mills Circle,,Prince William,VA,22192,US,(703)491-2858,-77.2995247,38.645183,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Mall in Columbia,1570,10300 Little Patuxent Pkw,,Columbia,MD,21044,US,(410) 740-7289,-76.8612159,39.2153109,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Potomac Town Center,1831,15000 Potomac Town Place,,Woodbridge,VA,22191,US,(703) 580-5764,-77.2882324,38.6289391,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
